Loại hình	Quận/Huyện	Phòng ngủ	Phòng tắm	Diện tích	Diện tích sử dụng	Tình hình nội thất	Loại chủ quyền	Dự án	Tháp	Trạng thái	Giá bán	Ban công	Phòng cho giúp việc	Sân vườn	Phòng giải trí	Chỗ đậu xe hơi	Hồ bơi riêng	Quầy minibar	Tầng hầm	Số tầng	Góc làm việc	Thời gian Xây dựng	Nhà kho	Nuôi thú cưng	Mục đích sử dụng	Thời gian bắt đầu bán	Mã nhà đất	Giá đăng	Loại hình nhà đất	Số phòng ngủ	Số phòng tắm	Gym	Bàn ghế phòng khách	Chiều dài	Chiều rộng	Diện tích sàn	TV	Máy hút mùi	Kệ TV	Cảm biến cháy	Tủ lạnh
Nhà phố	Bình Thạnh	4	3	60.3 m²	40.7 m²	Nội thất cơ bản					11.5 tỷ	Yes	No	No	No	Yes	No	No	No		No	09/08/2012	No	No																	
Căn hộ	Quận 8	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S1.07		2.65 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	59 m²	54.6 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.05		2.06 tỷ	No	No	No	No	No	No	No	No	28																					
Căn hộ	Bình Tân	1	1	60.05 m²	60.05 m²	Nội thất cơ bản	HĐ mua bán	Ricca	BLOCK A	Chưa bàn giao	2.11 tỷ	No	No	No	No	No	No	No	No																						
Nhà phố	Quận 4	2	1	31 m²	62 m²	Không có nội thất	Sổ hồng				3.15 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Bình Thạnh	3	2	150 m²	150 m²	Đầy đủ nội thất		Chánh Hưng - Giai Việt			4.4 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 9	2		69.19 m²				Q7 Saigon Riverside		Chưa bàn giao	2.77 tỷ	Yes	No	No	Yes	Yes	No	No	No		No	01/01/2018	No	No								Yes									
Nhà phố	Quận 7	2	2	54 m²	54 m²	Không có nội thất					3.4 tỷ	No	No	No	No	No	No	No	No	2	No		No	No																	
Căn hộ	Quận 2	2	2	63.32 m²	62 m²	Đầy đủ nội thất	HĐ mua bán	Masteri Thảo Điền	T2		4.5 tỷ	No	No	No	No	No	No	No	No	34																					
Căn hộ	Thủ Đức	2	1	60 m²	60 m²	Nội thất cơ bản	Sổ đỏ				1.35 tỷ	No	No	No	No	Yes	No	No	No		No				Ở hoặc cho thuê	08/02/2017															
	Gò Vấp			48																							MBS9796	3.88 tỷ	Nhà phố	2	2										
Căn hộ	Bình Tân	2	2	73 m²	73 m²	Không có nội thất	HĐ mua bán				1.45 tỷ	No	No	No	No	No	No	No	No	12	No		No																		
Căn hộ	Quận 9	2	2	71 m²	65 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			2.8 tỷ	Yes	No	No	No	No	Yes	No	No		No		No																		
Nhà phố	Nhà Bè	2	1	41.3 m²	41.3 m²		Sổ hồng				3 tỷ	No	No	No	No	No	No	No	No	2	No		No	No																	
Nhà phố	Quận 7	4	6	46.4 m²	164 m²	Không có nội thất	Sổ hồng				6.2 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Nhà phố	Quận 7	3	3	75.4 m²	137.6 m²	Không có nội thất	Sổ hồng				6.7 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Nhà phố	Quận 2	3	3	39.1 m²	79.8 m²	Không có nội thất	Sổ hồng				6.95 tỷ	Yes	No	No	No	Yes	No	No	No	2	Yes		No																		
Căn hộ	Quận 2	3	3	100.35 m²	92.74 m²	Không có nội thất	HĐ mua bán	Saigon South Residence	A		4.28 tỷ	No	No	No	No	No	No	No	No	25																					
Shophouse	Quận 3	0	1	155 m²	155 m²	Đầy đủ nội thất	HĐ mua bán	Jamona Heights	BLOCK A		12.5 tỷ	No	No	No	No	No	No	No	No	2																					
Căn hộ	Quận 9	2	2	62 m²	62 m²	Nội thất cơ bản	HĐ mua bán	River Panorama			2.65 tỷ	No	No	No	No	No	No	No	No	12	No																				
Căn hộ	Quận 7	2	2	67 m²	63 m²	Nội thất cơ bản	HĐ mua bán	SaFira Khang Điền	A		2.53 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	59 m²	59 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Grand Park	S5.03		2.45 tỷ	No	No	No	No	No	No	No	No	17																					
Căn hộ	Quận 7	3	2	100 m²	100 m²	Nội thất cơ bản	Sổ hồng	Phú Thạnh Apartment			2.35 tỷ	No	No	No	No	No	No	No	No	11	No																				
Căn hộ	Quận 9	3	2	79.12 m²	79.12 m²	Không có nội thất		Picity High Park	P4	Chưa bàn giao	2.96 tỷ	No	No	No	No	No	No	No	No	16																					
Căn hộ	Quận 7	4	3		164.3 m²	Đầy đủ nội thất		Vinhomes Central Park	Landmark 81	Chưa bàn giao	26 tỷ	Yes	No	No	No	Yes	No	Yes	Yes		Yes		Yes																		
Căn hộ	Quận 2	1	1	49 m²	49 m²	Đầy đủ nội thất	HĐ mua bán	Đảo Kim Cương - Diamond Island	Canary	Chưa bàn giao	3.3 tỷ	No	No	No	No	No	No	No		16																					
Nhà phố	Quận 7	3	4	110 m²	171 m²	Đầy đủ nội thất	Sổ hồng				8.2 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Nhà Bè	2	2	81 m²		Đầy đủ nội thất		Riverside Residence			3.8 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Căn hộ	Quận 7	2	1	48 m²	48 m²	Đầy đủ nội thất	Sổ hồng				3.5 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 7	3	2	121 m²	121 m²	Nội thất cơ bản	Sổ hồng	Estella Heights	T3	Chưa bàn giao	8 tỷ	Yes	No	Yes	Yes	Yes	No	No		34																					
Office-tel	Quận 2	1	1	51.3 m²	47.3 m²	Nội thất cơ bản	HĐ mua bán	The Sun Avenue	Block 8		2.67 tỷ	No	No	No	No	No	No	No	No	25																					
	Nhà Bè																										MCB4086														
Căn hộ	Bình Thạnh	2	2	89 m²	81.8 m²	Nội thất cơ bản	HĐ mua bán	SKY 89 - AN GIA, QUẬN 7		Chưa bàn giao	4.42 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	85.23 m²		Nội thất cơ bản		Đảo Kim Cương - Diamond Island	Bahamas	Chưa bàn giao	6.4 tỷ	No	No	No	No	No	No	No	No	20	No																				
	Quận 8			75																							MCC6755	2.25 tỷ	Căn hộ	2	2										
Căn hộ	Quận 9	2	2	72 m²	72 m²	Đầy đủ nội thất	HĐ mua bán	Diamond Riverside		Chưa bàn giao	2.22 tỷ	No	No	No	No	No	No	No	No	15																					
Căn hộ	Tân Bình	2	2	97 m²	97 m²	Đầy đủ nội thất		Ngọc Lan Apartment			2.3 tỷ	No	No	No	No	No	No	No	No	12	No		No																		
Căn hộ	Quận 2	2	2	55 m²	55 m²	Nội thất cơ bản	Sổ hồng				1.49 tỷ	No	No	No	No	No	No	No	No	7	No		No																		
Office-tel	Quận 9	1	1	52 m²	52 m²	Đầy đủ nội thất		La Astoria	La Astoria 3	Chưa bàn giao	1.95 tỷ	No	No	No	No	No	No	No	No		No																				
Office-tel	Quận 9	1	1	36 m²	36 m²	Nội thất cơ bản	HĐ mua bán	Sunrise Riverside	G1		1.7 tỷ	No	No	No	No	No	No	No	No	11																					
Căn hộ	Quận 4	2	2	85.84 m²		Nội thất cơ bản	HĐ mua bán	Dự án Opal Boulevard		Chưa bàn giao	2.99 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	2	2	70 m²	64 m²	Không có nội thất		Vinhomes Grand Park	S1.01		2.78 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 6	2	2	84.39 m²	84.39 m²	Nội thất cơ bản	HĐ mua bán	Akari City, Quận Bình Tân	AK1	Chưa bàn giao	3.01 tỷ	No	No	No	No	No	No	No		16																					
Căn hộ	Quận 7	2	2	100 m²	100 m²	Đầy đủ nội thất	Sổ hồng	Him Lam Nam Khánh			2.9 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Bình Thạnh	2	2	74.06 m²	73 m²	Nội thất cơ bản	HĐ mua bán	City Gate	A2		2.2 tỷ	No	No	No	No	No	No	No	No	27																					
Căn hộ	Quận 2	2	2	73.49 m²	73.49 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	SATURN	Chưa bàn giao	2.64 tỷ	No	No	No	No	No	No	No		23																					
Căn hộ	Quận 9	1	1	50 m²		Nội thất cơ bản	HĐ mua bán	Precia		Chưa bàn giao	2.75 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	3	2	87 m²	83 m²	Nội thất cơ bản		Victoria Village		Chưa bàn giao	5.7 tỷ	No	No	No	No	No	No	No	No	9	No																				
Office-tel	Quận 2	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	4 tỷ	No	No	No	No	No	No	No	No							28/09/2020															
Căn hộ	Quận 3	2	1	54 m²	54 m²	Đầy đủ nội thất		Wilton Tower	WT1		3.9 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Nhà Bè	3	2	86 m²	93 m²	Đầy đủ nội thất	HĐ mua bán	Sunrise Riverside			4.5 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Chánh	3	2	85 m²	79 m²	Không có nội thất	HĐ mua bán	Topaz Elite	Phoenix 1		2.75 tỷ	No	No	No	No	No	No	No	No							02/12/2020															
Nhà phố	Quận 7	1	1	20 m²	22.52 m²	Không có nội thất	Sổ hồng				3.2 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Căn hộ	Quận 7	2	1	58 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.05		2.25 tỷ	No	No	No	No	No	No	No	No	17																					
Căn hộ	Quận 4	2	2	65 m²	65 m²	Đầy đủ nội thất	HĐ mua bán	Saigon South Residence	A		3.6 tỷ	No	No	No	No	No	No	No	No							07/01/2021															
Căn hộ	Nhà Bè	2	2	69 m²	65 m²	Đầy đủ nội thất	Sổ hồng	Masteri Thảo Điền	T3		4.38 tỷ	Yes	No	Yes	Yes	Yes	Yes	No				01/01/2016				01/04/2020															
Căn hộ	Quận 9	2	2	67 m²	62 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Grand Park	S5.03		3.2 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Tân Bình	2	2	97 m²	97 m²	Nội thất cơ bản					3.5 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Căn hộ	Quận 8	2	2	71.42 m²	65.16 m²	Không có nội thất		Saigon South Residence	B		2.95 tỷ	No	No	No	No	No	No	No	No	20	No																				
Căn hộ	Quận 7	2	1	56.9 m²	51.9 m²	Không có nội thất	HĐ mua bán	River Panorama			2.6 tỷ	No	No	No	No	No	No	No	No	12	No																				
Nhà phố	Quận 9	4	5	71 m²	200 m²	Đầy đủ nội thất	HĐ mua bán				6 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 9	3	3	128 m²		Nội thất cơ bản	HĐ mua bán	Vinhomes Central Park			6 tỷ	Yes	No	No	No	Yes	Yes	No	No		No				để ở hoặc cho thuê	23/09/2017															
Nhà phố	Quận 1	3	3	49.4 m²	46.2 m²	Nội thất cơ bản	Sổ hồng				5.9 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Office-tel	Quận 2	2	2	70 m²	62 m²	Nội thất cơ bản		Sunshine City Sài Gòn		Chưa bàn giao	3.5 tỷ	No	No	No	No	No	No	No	No	5	No																				
Căn hộ	Nhà Bè	2	2	73.3 m²		Đầy đủ nội thất		Vinhomes Golden River			7.3 tỷ	No	No	No	No	No	No	No	No		No		No		để ở	21/06/2018															
Nhà phố	Phú Nhuận	3	3	53.3 m²	160 m²	Đầy đủ nội thất					6.1 tỷ	No	No	No	No	No	Yes	No	No	2	Yes		No			10/05/2018															
	Gò Vấp																										MBZ5064	4.6 tỷ	Nhà phố	2											
Căn hộ	Nhà Bè	3	2	104.16 m²	104.16 m²	Nội thất cơ bản	HĐ mua bán	Akari City, Quận Bình Tân		Chưa bàn giao	3.43 tỷ	No	No	No	No	No	No	No	No	7																					
Căn hộ	Bình Chánh	2	1	59 m²	54 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.03		2.73 tỷ	No	No	No	No	No	No	No	No	31																					
Nhà phố	Quận 4	2	2	60.3 m²	120.6 m²	Nội thất cơ bản	Sổ hồng				4.5 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Căn hộ	Quận 4	1	1	75 m²	68 m²	Đầy đủ nội thất	Sổ hồng	Vinhomes Central Park	The Central 2		5.15 tỷ	No	No	No	No	No	No	No	No			01/01/2017																			
	Tân Phú			70.09																							MBY9696	2.7 tỷ	Căn hộ	2	2										
	Bình Tân																										MBJ960														
Căn hộ	Quận 2	2	2	63.3 m²		Đầy đủ nội thất	HĐ mua bán	SaFira Khang Điền	B		3.1 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Nhà Bè	2	2	71.42 m²	65.16 m²	Đầy đủ nội thất		Saigon South Residence	G		3.4 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	1	1	51 m²	51 m²	Nội thất cơ bản		Heaven Riverview			1.55 tỷ	No	No	No	No	No	No	No	No	11	No		No																		
Căn hộ	Quận 9	2	2	62 m²	62 m²	Nội thất cơ bản	Sổ hồng	An Gia Skyline			2.5 tỷ	No	No	No	No	No	No	No	No		No					21/08/2020															
Căn hộ	Gò Vấp	2	1	55.3 m²	50.2 m²	Không có nội thất		River Panorama			2.4 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 2	2	2	91 m²	91 m²	Đầy đủ nội thất	HĐ mua bán	Riviera Point	THE VIEW		5.5 tỷ	No	No	No	No	No	No	No	No	19																					
Căn hộ	Quận 2	2	2	77.3 m²	69.3 m²	Không có nội thất	HĐ mua bán	Palm Heights	T1		6.4 tỷ	No	No	No	No	No	No	No	No		No																				
	Tân Bình																										MBW5666	14 tỷ													
Căn hộ	Thủ Đức	2	2	63.4 m²	63.4 m²	Nội thất cơ bản		Hưng Ngân Garden			1.6 tỷ	No	No	No	No	No	No	No	No	17	No		No																		
Căn hộ	Tân Phú	2	2	110 m²	101 m²	Nội thất cơ bản	HĐ mua bán	Sunwah Pearl	Block B1 Silver House	Chưa bàn giao	9.6 tỷ	No	No	No	No	No	No	No	No																						
Nhà phố	Quận 2	3	3	38 m²	103.1 m²	Không có nội thất	Sổ hồng				4.75 tỷ	Yes	No	No	No	No	No	No	No	2	Yes		No																		
Căn hộ	Nhà Bè	2	2	77 m²	73 m²	Nội thất cơ bản	HĐ mua bán	Topaz Elite	Dragon 1		2.6 tỷ	No	No	No	No	No	No	No	No							04/12/2020															
Căn hộ	Bình Chánh	2	1	59 m²	54 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S5.02		2.68 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Dĩ An	2	1	56 m²	56 m²	Nội thất cơ bản	Sổ hồng				1.48 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 12	1	1	47 m²	43 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.02		1.88 tỷ	No	No	No	No	No	No	No	No	9																					
Căn hộ	Nhà Bè	1	1	46.7 m²	43.3 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.01		1.79 tỷ	No	No	No	No	No	No	No	No	25																					
Căn hộ	Quận 2	3	2	120 m²	120 m²	Đầy đủ nội thất	Sổ hồng	The Hyco4 Tower			5.7 tỷ	No	No	No	No	No	No	No	No	8	No																				
Căn hộ	Quận 4	2	2	74 m²	74 m²	Nội thất cơ bản	HĐ mua bán	D'Lusso	Block B	Chưa bàn giao	4.34 tỷ	No	No	No	No	No	No	No		7																					
Căn hộ	Quận 7	1	1	55 m²	55 m²	Đầy đủ nội thất	HĐ mua bán	Grand Riverside			3.5 tỷ	No	No	No	No	No	No	No	No	11		01/01/2016																			
Căn hộ	Quận 7	1	1	51 m²	51 m²	Nội thất cơ bản	HĐ mua bán	Conic Riverside	B		1.65 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	31 m²	26 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.05		1.6 tỷ	No	No	No	No	No	No	No	No	18																					
Căn hộ	Bình Thạnh	2	2	74.4 m²		Đầy đủ nội thất		Vinhomes Central Park	PARK 6		5.25 tỷ	No	No	No	No	Yes	No	No	No		No		No	No																	
Nhà phố	Bình Thạnh	4	2	75.6 m²	58 m²	Không có nội thất	Sổ hồng				12 tỷ	No	No	No	No	No	No	No	No	3	No	01/01/2013																			
Căn hộ	Quận 8	2	2	75 m²	68 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			2.78 tỷ	No	No	No	No	No	No	No	No		No					27/08/2020															
	Quận 9																										MBR6083														
Căn hộ	Quận 9	1	1	30 m²	28 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S3.01		1.45 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	2	65 m²	65 m²	Nội thất cơ bản	HĐ mua bán	River Panorama	RVP1		2.45 tỷ	No	No	No	No	No	No	No	No	27																					
Căn hộ	Quận 7	2	2	76 m²	76 m²	Đầy đủ nội thất	HĐ mua bán	HomyLand 2	BLOCK A		2.25 tỷ	No	No	No	No	No	No	No	No	7																					
Căn hộ	Quận 9	2	1	57 m²		Nội thất cơ bản		Q7 Boulevard		Chưa bàn giao	2.65 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Bình Chánh	2	2	76 m²	76 m²	Đầy đủ nội thất		The Sun Avenue	Block 4		4.1 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Dĩ An	1	1	33.8 m²	30.5 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S2.03		1.42 tỷ	No	No	No	No	No	No	No	No	5																					
Căn hộ	Quận 7	2	2	98 m²	98 m²	Đầy đủ nội thất		Wilton Tower			5.8 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Bình Chánh	2	2	67 m²	67 m²	Nội thất cơ bản	Sổ hồng	Ehome 3			1.75 tỷ	No	No	No	No	No	No	No	No	8	No																				
Căn hộ	Quận 7	2	1	61 m²	61 m²	Nội thất cơ bản	HĐ mua bán	Conic Riverside	B		1.79 tỷ	No	No	No	No	No	No	No	No	18																					
Căn hộ	Quận 2	2	1	50 m²	50 m²	Đầy đủ nội thất	Sổ hồng	Sky 9	CT1		1.7 tỷ	No	No	No	No	No	No	No	No	14																					
Căn hộ	Bình Thạnh	4	2	122 m²	122 m²	Đầy đủ nội thất	HĐ mua bán	Hado Centrosa Garden	IRIS 3		12 tỷ	No	No	No	No	No	No	No				01/01/2016				08/12/2020															
Căn hộ	Bình Thạnh	2	2	91.25 m²		Đầy đủ nội thất		Đảo Kim Cương - Diamond Island			6.1 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		bán	12/06/2019															
Căn hộ	Bình Thạnh	2	2	89 m²	89 m²	Đầy đủ nội thất	HĐ mua bán	Đảo Kim Cương - Diamond Island	Canary	Chưa bàn giao	6.1 tỷ	No	No	No	No	No	No	No		5																					
Căn hộ	Quận 8	2	2	71.6 m²	67.4 m²	Nội thất cơ bản	HĐ mua bán	Hausneo	Block A	Chưa bàn giao	2.55 tỷ	No	No	No	No	No	No	No		3																					
Căn hộ	Quận 9	1	1	45 m²	45 m²	Không có nội thất					2.05 tỷ	No	No	No	No	No	No	No	No	20	No		No	No																	
Căn hộ	Quận 2	1	1	48.5 m²	44.2 m²	Đầy đủ nội thất	HĐ mua bán	Lexington Residence	LA		2.4 tỷ	No	No	No	No	No	No	No	No	25																					
Căn hộ	Quận 8	2	2	75 m²	75 m²	Không có nội thất		Chung Cư H3 Hoàng Diệu			2.95 tỷ	No	No	No	No	No	No	No	No	9	No		No																		
Nhà phố	Phú Nhuận	6	6	183.8 m²	356.4 m²	Đầy đủ nội thất	Sổ hồng				45 tỷ	No	No	No	No	No	No	No	No	3	No	01/01/2010																			
Căn hộ	Quận 3	5	6	147 m²	735 m²	Không có nội thất		Vạn Phúc City		Chưa bàn giao	23 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	2	2	65.21 m²		Đầy đủ nội thất	HĐ mua bán	Masteri Thảo Điền			3.25 tỷ	Yes	No	No	No	Yes	Yes	No	No		No				Ở	21/02/2017															
Căn hộ	Quận 9	2	2	76 m²	76 m²	Nội thất cơ bản	HĐ mua bán	Jamona Heights	BLOCK B		3 tỷ	No	No	No	No	No	No	No	No	17																					
Căn hộ	Quận 7	3	2	82 m²	75 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.05		3.14 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 9	2	2	26 m²	50 m²	Không có nội thất	Sổ hồng				2.5 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 7	2	2	69 m²	64 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S5.03		4.07 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	2	74 m²		Nội thất cơ bản		Dự án Opal Boulevard		Chưa bàn giao	2.64 tỷ	No	No	No	No	No	No	No	No	30	No		No																		
Nhà phố	Nhà Bè	3	2	84.3 m²	38.4 m²	Không có nội thất	Sổ hồng				5.5 tỷ	No	No	No	No	No	No	No	No	2	No	01/01/2015																			
Nhà phố	Quận 8	2	1	23.3 m²	23.3 m²	Không có nội thất	Sổ đỏ				2.15 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Căn hộ	Quận 9	2	2	65 m²	65 m²	Đầy đủ nội thất		Tropic Garden			3.38 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Nhà Bè	3	2	86.69 m²	86 m²	Không có nội thất	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	4 tỷ	No	No	No	No	No	No	No		6																					
Căn hộ	Quận 9	3	2	83.42 m²	75.84 m²	Nội thất cơ bản		Sunrise Riverside	E		3.12 tỷ	No	No	No	No	No	No	No	No		No		No																		
Office-tel	Quận 9	1	1	34.1 m²	30.5 m²	Đầy đủ nội thất		The Sun Avenue	Block 8		1.6 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 7	2	1	58 m²	58 m²	Nội thất cơ bản	Sổ hồng	An Gia Skyline			2.25 tỷ	No	No	No	No	No	No	No	No	6	No																				
Căn hộ	Quận 2	2	2	73 m²	70 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 4		3.75 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 12	2	2	58 m²	58 m²	Không có nội thất	Sổ hồng	Sunview Town			1.67 tỷ	No	No	No	No	No	No	No	No	18	No																				
Căn hộ	Quận 8	2	1	75 m²	75 m²	Không có nội thất	HĐ mua bán				1.93 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Nhà phố	Quận 1	5	4	109 m²	87.7 m²	Không có nội thất	Sổ hồng				12.5 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 8	3	2	92 m²	87 m²	Không có nội thất	HĐ mua bán	Topaz Elite	Dragon 2		3.3 tỷ	No	No	No	No	No	No	No	No							25/11/2020															
Căn hộ	Quận 9	2	2	66.6 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	2.16 tỷ	No	No	No	No	No	No	No	No	7																					
Office-tel	Quận 2	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	4.3 tỷ	No	No	No	No	No	No	No	No							28/09/2020															
Căn hộ	Quận 2	2	2	99.33 m²				Sunrise City			4.4 tỷ	No	No	No	No	No	No	No	No	24	No		No	No								No									
Căn hộ	Quận 7	3	2	133 m²	133 m²	Nội thất cơ bản	HĐ mua bán	Sunwah Pearl	Block B3 Golden House	Chưa bàn giao	9.3 tỷ	No	No	No	No	No	No	No		12																					
Căn hộ	Quận 6	3	2	100 m²	92 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			4.05 tỷ	No	No	No	No	No	No	No	No		No					26/09/2020															
Nhà phố	Quận 7	1	1	20.5 m²	41 m²	Không có nội thất	Sổ hồng				2.79 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 7	1	1	53.2 m²	53.2 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	2.1 tỷ	No	No	No	No	No	No	No		14																					
